2022-12-05 15:37:26,089 |    INFO | client | Logging as u2...
2022-12-05 15:37:26,090 |    INFO | client | Starting input thread
2022-12-05 15:37:29,251 |    INFO | client | Connection terminated
2022-12-05 15:37:30,505 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:37:30,520 |    INFO | client | Logging as u2...
2022-12-05 15:37:30,520 |    INFO | client | Starting input thread
2022-12-05 15:38:09,579 |    INFO | client | Connection terminated
2022-12-05 15:38:15,006 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:38:15,019 |    INFO | client | Logging as u2...
2022-12-05 15:38:15,019 |    INFO | client | Starting input thread
2022-12-05 15:38:16,518 | WARNING | client | Server has disconnected
2022-12-05 15:48:25,744 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:48:34,521 | WARNING | client | Server has disconnected
2022-12-05 15:56:32,497 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:56:32,498 |    INFO | client | Remote server is not responding
2022-12-05 15:56:41,778 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:56:41,779 |    INFO | client | Remote server is not responding
2022-12-05 15:56:47,449 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:56:50,967 | WARNING | client | Server has disconnected
2022-12-05 15:57:26,907 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:57:26,908 |    INFO | client | Remote server is not responding
2022-12-05 15:57:30,823 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:57:48,712 | WARNING | client | Server has disconnected
2022-12-05 15:57:51,165 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:57:51,166 |    INFO | client | Remote server is not responding
2022-12-05 15:57:56,686 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:57:56,700 |    INFO | client | Logging as u2...
2022-12-05 15:57:56,700 |    INFO | client | Starting input thread
2022-12-05 15:59:04,883 | WARNING | client | Server has disconnected
2022-12-05 15:59:08,899 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:59:08,900 |    INFO | client | Remote server is not responding
2022-12-05 15:59:30,078 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:59:30,095 |    INFO | client | Logging as u2...
2022-12-05 15:59:30,095 |    INFO | client | Starting input thread
2022-12-05 15:59:52,573 | WARNING | client | Server has disconnected
2022-12-05 15:59:55,949 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:59:55,963 |    INFO | client | Logging as u2...
2022-12-05 15:59:55,963 |    INFO | client | Starting input thread
2022-12-05 16:00:21,686 |    INFO | client | Connection terminated
2022-12-05 16:00:27,231 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:01:20,293 | WARNING | client | Server has disconnected
2022-12-05 16:01:24,616 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:01:48,091 | WARNING | client | Server has disconnected
2022-12-05 16:01:51,337 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:02:55,964 | WARNING | client | Server has disconnected
2022-12-05 16:02:59,835 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:02:59,850 |    INFO | client | Logging as u2...
2022-12-05 16:02:59,850 |    INFO | client | Starting input thread
2022-12-05 16:03:03,366 |    INFO | client | Connection terminated
2022-12-05 16:03:08,215 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:03:08,227 |    INFO | client | Logging as u2...
2022-12-05 16:03:08,227 |    INFO | client | Starting input thread
2022-12-05 16:03:18,250 | WARNING | client | Server has disconnected
2022-12-05 16:04:26,355 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:04:26,401 |    INFO | client | Logging as u2...
2022-12-05 16:04:26,401 |    INFO | client | Starting input thread
2022-12-05 16:04:45,640 | WARNING | client | Server has disconnected
2022-12-05 16:04:46,947 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:04:46,987 |    INFO | client | Logging as u2...
2022-12-05 16:04:46,987 |    INFO | client | Starting input thread
2022-12-05 16:04:53,738 | WARNING | client | Server has disconnected
2022-12-05 16:11:11,402 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:11:11,415 |    INFO | client | Logging as u2...
2022-12-05 16:11:11,415 |    INFO | client | Starting input thread
2022-12-05 16:11:34,911 | WARNING | client | Server has disconnected
2022-12-05 16:13:16,822 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:13:16,830 |    INFO | client | Logging as u2...
2022-12-05 16:13:16,831 |    INFO | client | Starting input thread
2022-12-05 16:14:17,254 | WARNING | client | Server has disconnected
2022-12-05 16:14:23,424 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:14:23,434 |    INFO | client | Logging as u2...
2022-12-05 16:14:23,434 |    INFO | client | Starting input thread
2022-12-05 16:21:58,161 | WARNING | client | Server has disconnected
2022-12-05 16:22:03,199 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:22:03,207 |    INFO | client | Logging as u2...
2022-12-05 16:22:03,208 |    INFO | client | Starting input thread
2022-12-05 16:22:10,106 | WARNING | client | Server has disconnected
2022-12-05 16:27:29,592 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:27:29,601 |    INFO | client | Logging as u2...
2022-12-05 16:27:29,601 |    INFO | client | Starting input thread
2022-12-05 16:27:32,455 | WARNING | client | Server has disconnected
2022-12-05 16:28:03,534 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:28:03,543 |    INFO | client | Logging as u2...
2022-12-05 16:28:03,543 |    INFO | client | Starting input thread
